Bathroom,BHK,Size,Area
2,2,6.495265555937008,0
2,3,7.090076835776092,1
2,2,6.55250788703459,0
2,2,6.608000625296087,0
3,3,7.324489979348532,0
3,3,7.550135342488429,0
2,2,6.744059186311348,0
3,3,7.237778191923443,0
3,3,7.495541943884256,0
2,2,6.802394763324311,0
2,2,7.313220387090301,0
2,2,6.740519359606223,0
3,3,7.165493475060845,0
3,3,7.579167967396076,0
2,2,6.80128303447162,0
2,3,6.7912214627261855,0
2,2,6.684611727667927,1
2,2,6.97166860472579,1
2,2,6.699500340161678,0
2,2,6.907755278982137,1
3,3,7.592870287844818,0
3,3,7.60688453121963,0
2,2,6.493753839851686,0
2,2,6.476972362889683,0
3,3,7.095893221097532,0
3,3,6.9782137426306985,0
2,2,6.309918278226516,0
2,3,7.142827401161621,1
2,3,7.291656209174461,0
1,2,6.620073206530356,1
1,1,5.924255797414532,0
1,1,6.396929655216146,1
1,1,6.1092475827643655,1
3,3,7.299797366758161,0
2,2,6.738152494595957,0
3,3,7.438383530044307,0
3,3,7.23561914106675,0
3,3,7.22402480828583,0
2,1,6.418364935936212,0
3,3,7.090076835776092,1
3,3,7.195937226475569,0
1,1,6.396929655216146,0
2,3,7.4073177104694174,0
2,2,7.047517221357296,0
3,3,7.132497551660044,0
2,3,7.003065458786462,0
3,3,7.489412083508719,0
2,2,6.684611727667927,0
2,2,7.090076835776092,1
2,2,6.668228248417403,0
3,3,7.495541943884256,0
3,3,7.495541943884256,0
2,2,7.292337176173877,0
3,3,7.122866658599083,0
2,2,6.859614903654202,0
2,2,6.648984550024776,0
3,3,7.492203042618741,1
2,3,6.887552571664617,0
2,3,7.1731917424865985,1
2,2,6.892641641172089,0
2,2,6.812345094177479,0
3,3,7.090076835776092,0
2,2,7.106606137727303,1
2,2,6.57507584059962,0
2,2,6.551080335043404,0
2,2,6.620073206530356,0
2,2,6.715383386334681,0
3,3,7.090076835776092,0
2,2,6.659293919683638,0
2,2,6.309918278226516,0
2,2,6.620073206530356,0
2,2,6.612041034833092,0
2,2,6.570882962339584,0
2,2,6.738152494595957,0
2,2,6.794586580876499,0
2,2,6.748759547491679,0
2,2,6.413458957167357,0
1,1,6.684611727667927,1
3,3,7.090076835776092,0
2,2,6.870053411798126,0
2,2,6.638567789166521,0
2,1,6.309918278226516,0
3,3,7.151485463904735,0
3,3,7.543802867501509,0
3,3,7.389563953677635,0
3,3,7.229113877793302,0
2,2,6.97914527506881,0
2,2,7.177782416195197,0
3,3,7.546974117516527,1
1,1,5.768320995793772,0
3,3,7.022868086082641,0
2,2,7.176254532017144,0
2,2,6.555356891810665,0
2,2,6.725033642166843,0
2,2,4.890349128221754,1
1,1,6.1092475827643655,0
2,3,7.3864708488298945,1
2,2,6.907755278982137,1
2,2,6.551080335043404,1
2,2,6.856461984594587,1
2,2,6.799055862058796,0
2,2,6.551080335043404,0
2,2,6.877296071497429,0
3,3,7.207118856207756,0
1,1,6.194405391104672,1
1,1,6.1092475827643655,0
1,1,6.077642243349034,0
3,3,7.275864600546533,0
3,3,7.532623618788788,0
3,3,7.437206366871292,0
2,2,4.0943445622221,1
3,3,7.090076835776092,0
3,3,7.163946684342547,0
3,3,7.5678626054638825,0
2,2,7.04141166379481,0
2,2,6.419994928147142,0
3,3,7.492760300922379,0
2,3,7.090076835776092,0
3,3,7.003065458786462,0
1,1,6.214608098422191,0
2,2,6.745236349484363,0
1,1,6.309918278226516,1
2,2,6.806829360392176,0
2,3,7.621195162809845,1
2,2,6.71295620067707,0
3,3,7.226936018493289,0
2,2,6.6240652277998935,0
3,3,7.438383530044307,0
2,2,6.309918278226516,0
3,3,7.352441100243583,1
3,3,7.471932078245122,0
2,2,6.738152494595957,0
1,1,6.396929655216146,1
2,2,6.620073206530356,0
2,2,7.014814351275545,1
2,2,6.752270376141742,0
3,3,7.479299637782834,1
2,2,6.674561391814426,0
2,2,6.659293919683638,0
3,3,7.24422751560335,1
2,2,6.645090969505644,0
2,2,6.897704943128636,0
3,3,7.2456550675945355,0
3,3,7.438383530044307,1
2,2,6.655440350367647,0
1,1,6.063785208687608,1
2,2,6.490723534502507,0
3,3,7.116394144093465,0
3,3,7.329093736246592,0
2,2,6.802394763324311,0
2,2,7.181591944611865,0
3,3,7.109062135687172,0
2,2,7.3777589082278725,0
2,2,6.782192056006791,1
2,2,6.678342114654332,0
2,2,7.076653815443951,1
3,3,7.1372784372603855,0
3,3,7.212294468500341,0
2,2,6.79346613258001,0
3,3,7.600902459542082,1
2,2,7.380879035564116,1
2,2,6.983789965258135,0
2,2,7.600902459542082,1
1,1,6.1092475827643655,1
2,2,6.634633357861686,0
3,3,6.854354502255021,0
3,3,6.946975992135418,0
3,3,7.097548850614793,0
1,2,6.745236349484363,0
3,3,7.052721049232323,0
2,2,6.907755278982137,1
2,3,7.227662498728654,0
3,3,7.090076835776092,0
1,1,5.991464547107982,0
3,3,7.267525427828172,0
2,2,6.81783057145415,0
2,2,6.555356891810665,0
3,3,7.05444965813294,0
3,3,6.882437470997847,0
2,2,6.803505257608338,0
2,1,6.320768294250582,0
2,2,6.863803391452954,0
2,3,7.600902459542082,1
3,3,7.090076835776092,0
2,2,6.56244409369372,0
2,2,6.616065185132817,0
1,1,6.42648845745769,0
2,1,6.371611847231857,0
2,3,6.97354301952014,1
3,3,7.078341579557671,0
2,2,6.767343125265392,0
3,3,7.24422751560335,0
1,1,6.396929655216146,1
2,3,7.600902459542082,1
2,2,6.551080335043404,0
2,2,6.61338421837956,0
2,2,7.1308988302963465,1
3,3,7.300472814267799,0
3,3,7.324489979348532,0
3,3,7.597897950521784,0
2,2,6.520621127558696,0
2,2,6.450470422144176,0
2,2,7.090076835776092,1
2,2,6.452048954437226,0
2,2,6.620073206530356,1
2,2,6.8885724595653635,0
2,2,6.634633357861686,0
1,1,6.551080335043404,1
2,1,6.152732694704104,0
2,2,6.565264970035361,0
3,3,7.495541943884256,0
3,3,6.956545443151569,0
3,3,7.529943370601589,0
3,3,7.2456550675945355,0
2,2,6.873163834212518,0
2,2,6.915723448631314,0
2,2,6.7357800142423265,0
2,2,6.476972362889683,0
2,2,6.677083461247136,0
2,2,6.52649485957079,0
3,3,7.090076835776092,0
3,3,7.469654172932128,1
2,2,6.551080335043404,0
2,3,6.802394763324311,1
3,3,7.149131598557407,0
1,1,6.214608098422191,0
2,2,6.736966958001855,0
1,2,6.551080335043404,1
2,2,6.684611727667927,1
2,2,6.565264970035361,0
3,3,7.484368643286131,0
2,1,6.052089168924417,0
3,3,7.156176637480615,0
2,2,6.75343791859778,0
2,2,6.63200177739563,0
2,2,6.698268054115413,0
2,3,7.24422751560335,0
2,2,6.747586526829315,0
2,3,7.498315870766981,0
2,2,6.551080335043404,1
3,3,7.221105098182496,0
2,2,6.799055862058796,0
3,3,7.090076835776092,0
1,1,5.991464547107982,0
2,1,6.214608098422191,0
3,3,7.495541943884256,0
2,2,6.6240652277998935,0
2,2,7.0909098220799835,0
2,2,6.9782137426306985,1
2,2,6.920671504248683,0
2,2,6.601230118728877,0
2,2,6.745236349484363,0
2,2,7.0192966537150445,0
3,3,7.167809184316444,0
2,3,7.397561535524052,0
3,3,7.094234845924755,0
2,2,6.553933404025811,0
2,2,6.673297967767654,0
2,2,6.659293919683638,0
3,3,7.580189417944541,0
2,2,7.090076835776092,1
2,1,6.156978985585555,0
2,3,7.293697720601438,0
3,3,7.445417556701687,1
3,3,7.145196134997171,0
2,2,7.085901464365611,0
3,3,7.090076835776092,0
2,2,6.240275845170769,0
2,2,7.047517221357296,1
2,2,6.529418838262226,1
3,3,7.522400231387125,0
2,2,5.5134287461649825,0
2,2,6.309918278226516,0
2,3,6.684611727667927,0
2,2,6.2422232654551655,0
2,2,7.093404625868766,1
2,2,6.551080335043404,0
2,2,6.802394763324311,1
1,1,6.214608098422191,1
3,3,7.147559271189454,0
3,3,7.487173694213739,0
2,2,6.368187186350492,0
2,2,6.595780513961311,0
2,2,7.170119543449628,1
2,2,6.907755278982137,0
2,2,6.859614903654202,0
3,3,7.187657164114956,0
1,1,6.1092475827643655,1
2,2,6.775366090936392,0
3,3,7.438971592395862,0
2,2,6.543911845564792,0
2,2,6.8966943316227125,0
2,2,6.698268054115413,0
3,3,7.090076835776092,0
2,2,7.094234845924755,0
3,3,7.495541943884256,0
3,3,7.495541943884256,0
1,1,5.298317366548036,1
3,3,7.130098510125578,0
1,1,6.396929655216146,1
2,2,6.674561391814426,0
3,3,7.129297548929373,0
3,3,7.587817219993427,0
3,3,7.011213987350367,0
3,3,7.313220387090301,0
3,3,7.090076835776092,0
2,3,7.600902459542082,1
2,2,6.802394763324311,1
3,3,7.554334823725748,0
2,2,6.62273632394984,0
2,2,4.382026634673881,1
2,2,6.899723107284872,0
3,3,7.234898420314831,0
2,2,6.802394763324311,1
3,3,7.3098814858247865,0
3,3,7.344072850573066,0
3,3,7.6586995582682995,1
2,2,6.555356891810665,0
1,1,6.234410725718371,1
3,3,7.090076835776092,0
2,2,6.4425401664681985,0
3,3,7.438383530044307,0
2,2,6.502790045915623,0
2,2,7.003065458786462,1
3,3,7.133295954896068,0
2,2,6.892641641172089,0
2,2,6.8501261661455,0
2,3,7.313220387090301,0
2,2,6.714170529909472,0
2,2,6.794586580876499,0
3,3,7.090076835776092,0
1,1,5.41610040220442,0
3,3,7.246368080102461,0
2,2,6.71901315438526,0
1,1,6.1092475827643655,1
2,2,6.747586526829315,0
3,3,7.090076835776092,0
2,2,6.984716320118266,1
3,3,7.274479558773871,0
2,2,7.090076835776092,1
2,2,6.573680166960646,0
3,3,7.090076835776092,0
1,2,6.784457062637643,1
2,2,6.331501849893691,0
2,3,7.170119543449628,1
2,2,6.740519359606223,0
1,1,6.016157159698354,0
3,3,7.1049654482698426,0
3,3,7.014814351275545,0
2,2,7.003065458786462,1
2,2,6.821107472256465,1
3,3,7.133295954896068,0
3,3,7.090076835776092,0
3,3,7.0192966537150445,0
3,3,7.508787170634276,0
3,3,7.606387389772652,0
2,2,6.710523109452428,0
2,2,6.633318433280377,0
2,2,7.090076835776092,0
2,2,6.968850378341948,0
2,2,6.522092798170152,0
2,2,6.856461984594587,1
2,2,6.577861357721047,0
2,2,6.656726524178391,0
2,2,6.593044534142437,0
3,3,7.134093721192866,0
1,1,6.473890696352274,1
3,3,7.090076835776092,0
2,2,6.802394763324311,0
2,1,6.1779441140506,0
3,3,7.377133712833954,0
2,2,6.467698726104354,0
1,1,5.703782474656201,1
2,2,6.47543271670409,0
3,3,7.080867896690782,0
2,3,7.0317412587631285,1
2,2,6.78897174299217,0
2,3,6.907755278982137,0
2,2,7.003065458786462,0
1,1,6.3561076606958915,1
2,3,7.1569563646156364,1
3,3,7.458186157340487,0
3,3,7.182352111885263,0
1,1,5.799092654460526,1
2,2,6.2422232654551655,0
1,1,6.551080335043404,0
2,2,6.519147287940395,0
2,2,6.92461239604856,0
3,3,6.835184586147301,0
2,2,6.470799503782602,0
3,3,7.108244139731541,0
2,3,7.152268856032539,0
2,2,5.991464547107982,0
2,2,6.79346613258001,0
1,1,6.620073206530356,1
2,3,7.198931240688173,0
2,2,6.324358962381311,0
2,2,6.519147287940395,0
3,3,7.321188556739478,0
3,3,7.360739903058278,0
3,3,7.629489916393995,0
2,2,6.767343125265392,0
1,1,5.991464547107982,1
2,2,6.608000625296087,0
2,2,7.003065458786462,1
3,3,7.113956109566034,0
1,1,6.09807428216624,0
3,3,7.508787170634276,0
2,2,6.677083461247136,0
2,2,6.577861357721047,0
2,2,6.6293632534374485,0
2,2,6.956545443151569,0
2,2,7.003065458786462,1
3,3,7.43543801981455,0
3,3,7.108244139731541,0
1,1,6.413458957167357,1
2,2,6.595780513961311,0
2,3,7.3453648404168685,0
2,2,6.679599185844383,0
2,2,7.154615356913663,0
2,2,6.643789733147672,0
3,3,7.090076835776092,0
1,2,6.745236349484363,1
2,2,6.54534966033442,0
2,2,6.345636360828596,0
2,2,6.429719478039138,0
2,2,6.966024187106113,0
2,2,6.907755278982137,1
2,2,7.035268599281097,0
3,3,7.090076835776092,0
2,2,6.6240652277998935,0
2,2,6.78897174299217,0
3,3,7.090076835776092,0
3,3,7.434847875211999,0
1,1,6.309918278226516,0
2,2,6.5337888379333435,0
2,2,6.677083461247136,0
3,3,7.495541943884256,0
2,2,6.795705775173514,0
3,3,7.090076835776092,0
3,3,7.141245122350491,0
3,3,7.090076835776092,0
3,3,7.29776828253138,0
3,3,7.490529402060711,0
3,3,7.2254814727822945,0
3,3,7.600902459542082,1
2,2,6.856461984594587,1
2,2,6.948897222313312,0
2,2,6.634633357861686,0
2,2,6.501289670540389,0
2,3,7.517520850603031,0
2,2,6.452048954437226,0
2,2,7.105786129481271,0
1,2,6.163314804034641,1
3,3,7.482681828154651,1
2,3,7.080026499922591,0
2,2,6.842683282238422,0
2,2,7.241366283322318,0
2,3,7.202661196523238,1
3,3,7.090076835776092,0
3,3,7.27931883541462,1
2,2,6.424869023905388,0
1,1,5.991464547107982,1
2,2,7.241366283322318,0
2,2,6.899723107284872,0
2,2,6.907755278982137,1
3,3,7.350516171833998,1
2,2,6.895682697747868,1
3,3,7.474204806496124,0
3,3,7.090076835776092,0
2,1,6.682108597449809,0
2,2,6.907755278982137,1
2,2,6.740519359606223,0
2,2,7.170119543449628,0
2,2,6.551080335043404,0
2,3,7.003065458786462,1
2,2,7.24422751560335,1
3,3,7.537430036586509,0
1,1,5.703782474656201,0
2,2,6.776506992372183,0
2,2,6.74993119378857,0
3,3,7.1204443723924875,0
2,3,7.111512116496157,0
3,3,7.477604243197589,0
3,3,7.162397497355718,1
1,1,6.684611727667927,1
3,3,7.003065458786462,1
2,2,6.76849321164863,0
2,2,6.548219102762372,0
2,2,6.802394763324311,1
2,2,6.802394763324311,1
3,3,6.961296045910167,0
2,2,6.684611727667927,1
3,3,7.600902459542082,0
1,1,6.075346031088684,0
2,3,7.313220387090301,0
1,2,6.214608098422191,1
2,2,6.565264970035361,0
1,1,6.021023349349527,0
2,2,6.812345094177479,0
2,2,6.771935555839602,0
2,3,7.106606137727303,1
2,2,7.027314514039777,1
1,2,6.476972362889683,0
2,2,6.776506992372183,0
2,2,6.659293919683638,1
2,2,6.964135612418245,1
2,3,7.090076835776092,0
3,3,6.993932975223189,0
3,3,7.495541943884256,0
3,3,6.74993119378857,0
2,2,6.74993119378857,0
2,2,6.610696044717759,0
2,2,6.6895992691789665,0
3,3,7.090076835776092,0
2,2,7.1204443723924875,1
2,2,4.605170185988092,1
2,2,6.875232087276577,0
3,3,7.090076835776092,0
3,3,7.313220387090301,0
2,2,6.745236349484363,0
2,2,6.687108607866515,0
3,3,7.542213463193403,0
2,2,6.598509028614515,0
3,3,7.5953872788539725,0
3,3,7.5256399750415355,0
3,3,7.101675971619444,0
3,3,7.090076835776092,0
2,2,6.535241271013659,0
3,3,7.150701457592526,0
3,3,7.143617602704121,0
3,3,6.947937068614969,0
1,1,5.991464547107982,1
3,3,7.224753405767971,0
3,3,7.090076835776092,0
2,2,6.923628628138427,1
3,3,7.313220387090301,0
3,3,7.161622002939187,0
2,3,7.261927092702751,1
2,3,7.003065458786462,0
2,2,6.551080335043404,0
3,3,7.600902459542082,1
1,2,6.1092475827643655,1
2,2,6.684611727667927,0
2,3,7.360739903058278,0
2,3,7.090076835776092,0
2,2,6.846943139585379,0
2,2,6.588926477533519,0
2,2,6.502790045915623,0
3,3,7.165493475060845,0
2,2,6.816735880594968,0
3,3,6.918695219020472,0
2,2,6.759255270663693,0
2,2,6.907755278982137,1
2,2,6.582025138892826,0
3,3,7.090076835776092,0
1,2,6.551080335043404,1
2,2,6.856461984594587,0
3,3,7.220373836723949,0
2,3,6.860663671448287,0
3,3,7.090076835776092,0
3,3,7.261927092702751,0
2,3,7.600902459542082,1
2,2,6.684611727667927,1
2,3,7.533693709848633,0
2,3,7.166265974133638,0
1,1,6.214608098422191,0
1,2,6.396929655216146,0
2,2,6.582025138892826,0
2,2,6.461468176353717,0
2,2,6.777646593635117,0
2,2,6.8690144506657065,0
2,3,7.256297239690681,0
2,2,6.565264970035361,0
2,2,6.664409020350408,0
3,3,7.355641102974253,1
3,3,7.374001859350161,0
3,3,7.183111701743281,0
3,3,7.475905969367397,0
3,3,6.930494765951626,0
2,3,6.897704943128636,0
1,1,6.1092475827643655,0
3,3,7.154615356913663,0
2,2,6.895682697747868,0
2,2,7.170119543449628,0
2,2,6.620073206530356,0
1,1,6.396929655216146,1
1,1,6.396929655216146,1
3,3,7.498869733976931,0
1,1,6.214608098422191,0
2,2,6.643789733147672,0
3,3,7.600902459542082,1
2,3,7.003065458786462,0
3,3,7.588829878307813,0
1,1,6.684611727667927,1
2,2,6.907755278982137,1
2,3,7.118826249062078,1
3,3,6.974478911025045,0
2,2,6.931471805599453,0
2,2,6.799055862058796,0
1,1,6.142037405587356,1
2,2,6.476972362889683,1
2,2,6.745236349484363,0
2,2,6.214608098422191,0
2,2,4.418840607796598,0
1,2,7.090076835776092,1
3,3,7.066466970136958,0
2,3,6.856461984594587,0
3,3,7.301147805856032,0
2,2,6.620073206530356,0
3,3,7.216709486709457,0
3,3,7.02197642307216,0
1,1,6.056784013228625,0
3,3,7.312553498102598,0
2,3,7.306531398939505,0
2,2,6.476972362889683,0
3,3,7.1592919047975645,0
2,2,6.93828448401696,1
2,2,7.085064293952548,0
2,2,6.620073206530356,0
3,3,7.142827401161621,1
2,2,6.748759547491679,0
3,3,7.132497551660044,0
2,3,7.600902459542082,1
2,2,7.424761761823209,0
3,3,7.090076835776092,0
2,2,6.523562306149512,0
3,3,7.090076835776092,0
2,2,6.687108607866515,0
1,2,6.214608098422191,1
2,2,6.620073206530356,0
1,2,6.621405651764134,0
3,3,7.140453043101158,0
3,3,7.510977752014095,0
2,2,7.283448228756631,0
2,2,6.956545443151569,0
2,1,6.1092475827643655,0
3,3,7.107425474110705,0
3,3,7.115582126184454,0
2,2,6.859614903654202,0
2,2,6.71901315438526,0
3,3,7.442492722794441,0
3,3,7.246368080102461,0
2,3,6.852242569051878,0
2,2,7.132497551660044,0
3,3,7.5953872788539725,1
2,2,5.961005339623274,0
1,1,6.1092475827643655,0
3,3,7.090076835776092,0
2,2,6.742880635791903,0
2,2,6.594413459749778,0
1,2,6.782192056006791,0
3,3,7.1049654482698426,0
3,3,7.090076835776092,0
2,2,6.877296071497429,0
2,2,6.721425700790643,0
3,3,7.495541943884256,0
3,3,7.090076835776092,0
1,2,6.4457198193855785,0
2,3,6.93828448401696,0
3,3,7.140453043101158,0
3,3,6.907755278982137,0
3,3,7.126890808898808,0
3,3,7.090076835776092,0
2,2,6.988413181999592,1
2,2,6.856461984594587,1
2,2,7.495541943884256,0
2,2,7.003065458786462,1
3,3,7.275864600546533,0
2,2,7.313220387090301,1
3,3,7.459338895220296,0
2,2,6.742880635791903,0
3,3,7.186901020411631,0
2,2,6.396929655216146,0
2,2,6.704414354964107,0
2,3,7.003065458786462,0
2,2,6.907755278982137,0
3,3,7.539027055823995,0
3,3,7.119635638017636,0
2,2,6.665683717782408,0
3,3,6.904750769961838,0
1,1,6.476972362889683,1
3,3,7.0967213784947605,0
1,1,5.0106352940962555,0
2,2,6.620073206530356,0
2,2,6.902742737158593,0
2,2,7.107425474110705,0
2,2,6.620073206530356,0
3,3,7.170119543449628,0
2,2,6.620073206530356,0
2,2,7.106606137727303,0
2,2,6.840546529288687,0
3,3,7.0587581525186645,0
2,2,6.424869023905388,0
2,2,6.802394763324311,0
2,3,7.164720378771857,0
3,3,7.388946097618437,0
2,2,6.726233402358747,0
1,1,5.703782474656201,0
3,3,7.419979923661835,0
3,3,7.098375638590786,0
1,2,6.396929655216146,0
2,2,6.903747257584598,0
1,2,5.703782474656201,0
2,2,6.638567789166521,0
2,2,6.57507584059962,1
3,3,7.359467638255621,0
2,2,6.620073206530356,0
2,2,6.854354502255021,0
2,2,6.655440350367647,0
3,3,7.1308988302963465,0
3,3,7.090076835776092,0
2,2,6.573680166960646,0
3,3,7.274479558773871,0
2,2,6.620073206530356,0
3,3,7.383989457978509,0
2,2,6.610696044717759,0
2,2,6.905753276311464,0
3,3,7.121252453244542,0
3,3,6.953684210870537,0
1,1,6.1092475827643655,0
3,3,7.1891677384203225,0
3,3,7.090076835776092,0
2,2,6.74993119378857,0
2,2,6.695798917058491,0
3,3,7.033506484287697,0
2,2,6.489204931325317,0
2,3,7.447751280047908,0
2,2,6.551080335043404,0
2,2,6.966024187106113,1
2,2,6.907755278982137,1
3,3,7.307872780763706,0
3,3,7.090076835776092,0
3,3,7.495541943884256,0
3,3,6.931471805599453,0
2,2,6.588926477533519,0
2,1,6.214608098422191,1
3,3,7.090076835776092,0
2,3,7.346010209913293,0
2,2,6.670766320845874,0
2,2,6.61338421837956,0
3,3,7.090076835776092,0
3,3,7.493873886783559,0
2,2,6.723832440821209,0
1,2,5.991464547107982,0
3,3,7.346010209913293,0
3,3,7.2399325913204695,0
3,3,7.4770384723196965,0
2,2,6.652863029353347,0
2,2,6.580639137284949,1
2,2,7.22983877815125,0
3,3,7.322510433997394,0
2,2,6.368187186350492,0
3,3,7.113956109566034,0
1,1,6.214608098422191,1
2,2,7.090076835776092,1
3,3,7.053585727193677,1
2,3,7.268920128193722,1
3,3,7.478169694159785,0
2,2,6.461468176353717,0
2,2,6.665683717782408,0
2,2,6.923628628138427,0
2,3,6.835184586147301,1
2,3,6.8966943316227125,0
3,3,7.3727463664043285,0
3,3,7.003065458786462,1
2,3,7.1308988302963465,1
3,3,7.288244401020124,0
3,3,7.5406215286571525,0
3,3,7.090076835776092,0
3,3,7.090076835776092,0
2,2,6.77078942390898,0
3,3,7.589335823170617,0
2,3,7.600902459542082,1
3,3,7.530479995245536,0
3,3,7.501082124259871,0
3,3,7.090076835776092,0
2,2,6.553933404025811,0
3,3,7.424165281042028,0
3,3,7.084226422097916,0
2,2,6.804614520062624,0
3,3,7.090076835776092,1
3,3,7.094234845924755,0
2,2,6.620073206530356,0
2,2,6.45833828334479,0
2,2,6.733401891837359,0
3,3,7.090076835776092,0
2,2,6.885509670034818,0
3,3,7.090076835776092,0
2,2,6.620073206530356,0
3,3,7.600902459542082,0
1,1,6.194405391104672,0
2,2,6.6895992691789665,0
2,2,6.777646593635117,0
3,3,7.473069088032197,0
2,2,6.309918278226516,0
3,3,6.976348070447749,0
2,2,4.430816798843313,1
2,2,6.577861357721047,0
2,3,7.170119543449628,0
3,3,6.934397209928558,0
2,2,6.551080335043404,0
2,2,6.897704943128636,0
3,3,6.92951677076365,0
3,3,7.090076835776092,0
1,1,6.309918278226516,1
2,2,6.588926477533519,0
2,2,6.47543271670409,0
3,3,7.585788821732034,0
2,2,7.261225091971921,0
3,3,6.907755278982137,0
2,2,6.476972362889683,0
2,2,6.742880635791903,0
2,2,6.745236349484363,1
2,2,6.907755278982137,0
3,3,7.0317412587631285,0
2,2,6.881411303642535,0
2,3,7.442492722794441,0
3,3,7.489412083508719,0
1,1,6.137727054086234,0
2,2,6.620073206530356,0
3,3,7.003065458786462,0
2,3,7.284134806195205,0
2,2,6.80128303447162,0
2,3,7.27931883541462,1
2,3,7.349230824613334,0
2,2,6.620073206530356,0
2,2,6.620073206530356,0
2,2,6.726233402358747,0
3,3,7.5126175446745105,0
3,3,7.079184394609668,0
2,2,6.726233402358747,0
2,2,6.536691597591305,0
2,2,6.476972362889683,0
2,2,6.625392368007956,0
2,2,6.880384082186005,1
3,3,7.600902459542082,0
2,1,6.075346031088684,0
3,3,7.090076835776092,0
3,3,7.479299637782834,0
2,2,6.481577129276431,0
2,2,6.396929655216146,1
2,2,7.162397497355718,0
3,3,7.02197642307216,0
2,2,6.522092798170152,0
2,2,6.763884908562435,0
1,2,6.1092475827643655,0
2,2,6.655440350367647,0
1,1,5.991464547107982,1
3,3,6.957497370876951,0
3,3,7.24422751560335,0
3,3,7.207118856207756,0
2,2,6.551080335043404,0
3,3,7.090076835776092,0
2,2,6.848005274576363,0
2,3,6.878326468291325,0
3,3,7.247792581767846,0
2,2,6.675823221634848,0
3,3,6.762729506931879,0
3,3,7.143617602704121,0
1,1,5.703782474656201,0
2,2,6.586171654854675,0
3,3,6.85751406254539,0
3,3,7.090076835776092,0
3,3,7.5740450053721995,1
2,2,6.551080335043404,0
2,2,7.266827347520591,0
1,1,6.214608098422191,1
2,2,6.7912214627261855,0
2,2,6.802394763324311,0
3,3,7.215975002651466,0
2,3,7.090076835776092,1
2,3,7.343426229147367,0
1,1,5.991464547107982,1
2,3,7.247080584585756,0
2,2,6.57507584059962,0
1,1,5.991464547107982,0
2,2,7.090076835776092,1
2,2,6.952728644624869,1
2,2,6.732210706467206,0
2,2,6.842683282238422,0
1,1,6.484635235635252,0
1,2,6.214608098422191,1
3,3,7.520234556474628,0
2,2,7.090076835776092,1
